,Unnamed: 0,entity_cn,country,entity_en
158998,157706,山东医学高等专科学校,Shandong,Nan
158999,157707,菏泽医学专科学校,Shandong,Nan
159000,157708,山东商业职业技术学院,Shandong,Nan
159001,157709,山东电力高等专科学校,Shandong,Nan
159002,157710,日照职业技术学院,Shandong,Nan
159003,157711,曲阜远东职业技术学院,Shandong,Nan
159004,157712,青岛职业技术学院,Shandong,Nan
159005,157713,威海职业学院,Shandong,Nan
159006,157714,山东职业学院,Shandong,Nan
159007,157715,山东劳动职业技术学院,Shandong,Nan
159008,157716,莱芜职业技术学院,Shandong,Nan
159009,157717,济宁职业技术学院,Shandong,Nan
159010,157718,潍坊职业学院,Shandong,Nan
159011,157719,烟台职业学院,Shandong,Nan
159012,157720,东营职业学院,Shandong,Nan
159013,157721,聊城职业技术学院,Shandong,Nan
159014,157722,滨州职业学院,Shandong,Nan
159015,157723,山东科技职业学院,Shandong,Nan
159016,157724,山东服装职业学院,Shandong,Nan
159017,157725,德州科技职业学院,Shandong,Nan
159018,157726,山东力明科技职业学院,Shandong,Nan
159019,157727,山东圣翰财贸职业学院,Shandong,Nan
159020,157728,山东水利职业学院,Shandong,Nan
159021,157729,山东畜牧兽医职业学院,Shandong,Nan
159022,157730,青岛飞洋职业技术学院,Shandong,Nan
159023,157731,东营科技职业学院,Shandong,Nan
159024,157732,山东交通职业学院,Shandong,Nan
159025,157733,淄博职业学院,Shandong,Nan
159026,157734,山东外贸职业学院,Shandong,Nan
159027,157735,青岛酒店管理职业技术学院,Shandong,Nan
159028,157736,山东信息职业技术学院,Shandong,Nan
159029,157737,青岛港湾职业技术学院,Shandong,Nan
159030,157738,山东胜利职业学院,Shandong,Nan
159031,157739,山东经贸职业学院,Shandong,Nan
159032,157740,山东工业职业学院,Shandong,Nan
159033,157741,山东化工职业学院,Shandong,Nan
159034,157742,青岛求实职业技术学院,Shandong,Nan
159035,157743,济南职业学院,Shandong,Nan
159036,157744,烟台工程职业技术学院,Shandong,Nan
159037,157745,山东凯文科技职业学院,Shandong,Nan
159038,157746,山东外国语职业学院,Shandong,Nan
159039,157747,潍坊工商职业学院,Shandong,Nan
159040,157748,德州职业技术学院,Shandong,Nan
159041,157749,枣庄科技职业学院,Shandong,Nan
159042,157750,淄博师范高等专科学校,Shandong,Nan
159043,157751,山东中医药高等专科学校,Shandong,Nan
159044,157752,济南工程职业技术学院,Shandong,Nan
159045,157753,山东电子职业技术学院,Shandong,Nan
159046,157754,山东旅游职业学院,Shandong,Nan
159047,157755,山东铝业职业学院,Shandong,Nan
159048,157756,山东杏林科技职业学院,Shandong,Nan
159049,157757,泰山职业技术学院,Shandong,Nan
159050,157758,山东外事翻译职业学院,Shandong,Nan
159051,157759,山东药品食品职业学院,Shandong,Nan
159052,157760,山东商务职业学院,Shandong,Nan
159053,157761,山东轻工职业学院,Shandong,Nan
159054,157762,山东城市建设职业学院,Shandong,Nan
159055,157763,烟台汽车工程职业学院,Shandong,Nan
159056,157764,山东司法警官职业学院,Shandong,Nan
159057,157765,菏泽家政职业学院,Shandong,Nan
159058,157766,山东传媒职业学院,Shandong,Nan
159059,157767,临沂职业学院,Shandong,Nan
159060,157768,枣庄职业学院,Shandong,Nan
159061,157769,山东理工职业学院,Shandong,Nan
159062,157770,山东文化产业职业学院,Shandong,Nan
159063,157771,青岛远洋船员职业学院,Shandong,Nan
159064,157772,济南幼儿师范高等专科学校,Shandong,Nan
159065,157773,济南护理职业学院,Shandong,Nan
159066,157774,泰山护理职业学院,Shandong,Nan
159067,157775,山东海事职业学院,Shandong,Nan
159068,157776,潍坊护理职业学院,Shandong,Nan
159069,157777,潍坊工程职业学院,Shandong,Nan
159070,157778,菏泽职业学院,Shandong,Nan
159071,157779,山东艺术设计职业学院,Shandong,Nan
159072,157780,威海海洋职业学院,Shandong,Nan
159073,157781,山东特殊教育职业学院,Shandong,Nan
159074,157782,烟台黄金职业学院,Shandong,Nan
159075,157783,日照航海工程职业学院,Shandong,Nan
159076,157784,华北水利水电大学,Henan,Nan
159077,157785,郑州大学,Henan,Nan
159078,157786,河南理工大学,Henan,Nan
159079,157787,郑州轻工业学院,Henan,Nan
159080,157788,河南工业大学,Henan,Nan
159081,157789,河南科技大学,Henan,Nan
159082,157790,中原工学院,Henan,Nan
159083,157791,河南农业大学,Henan,Nan
159084,157792,河南科技学院,Henan,Nan
159085,157793,河南牧业经济学院,Henan,Nan
159086,157794,河南中医药大学,Henan,Nan
159087,157795,新乡医学院,Henan,Nan
159088,157796,河南大学,Henan,Nan
159089,157797,河南师范大学,Henan,Nan
159090,157798,信阳师范学院,Henan,Nan
159091,157799,周口师范学院,Henan,Nan
159092,157800,安阳师范学院,Henan,Nan
159093,157801,许昌学院,Henan,Nan
159094,157802,南阳师范学院,Henan,Nan
159095,157803,洛阳师范学院,Henan,Nan
159096,157804,商丘师范学院,Henan,Nan
159097,157805,河南财经政法大学,Henan,Nan
159098,157806,郑州航空工业管理学院,Henan,Nan
159099,157807,黄淮学院,Henan,Nan
159100,157808,平顶山学院,Henan,Nan
159101,157809,郑州工程技术学院,Henan,Nan
159102,157810,洛阳理工学院,Henan,Nan
159103,157811,新乡学院,Henan,Nan
159104,157812,信阳农林学院,Henan,Nan
159105,157813,河南工学院,Henan,Nan
159106,157814,安阳工学院,Henan,Nan
159107,157815,河南工程学院,Henan,Nan
159108,157816,河南财政金融学院,Henan,Nan
159109,157817,南阳理工学院,Henan,Nan
159110,157818,河南城建学院,Henan,Nan
159111,157819,河南警察学院,Henan,Nan
159112,157820,黄河科技学院,Henan,Nan
159113,157821,铁道警察学院,Henan,Nan
159114,157822,郑州科技学院,Henan,Nan
159115,157823,郑州工业应用技术学院,Henan,Nan
159116,157824,郑州师范学院,Henan,Nan
159117,157825,郑州财经学院,Henan,Nan
159118,157826,黄河交通学院,Henan,Nan
159119,157827,商丘工学院,Henan,Nan
159120,157828,河南大学民生学院,Henan,Nan
159121,157829,河南师范大学新联学院,Henan,Nan
159122,157830,信阳学院,Henan,Nan
159123,157831,安阳学院,Henan,Nan
159124,157832,新乡医学院三全学院,Henan,Nan
159125,157833,河南科技学院新科学院,Henan,Nan
159126,157834,郑州工商学院,Henan,Nan
159127,157835,中原工学院信息商务学院,Henan,Nan
159128,157836,商丘学院,Henan,Nan
159129,157837,郑州成功财经学院,Henan,Nan
159130,157838,郑州升达经贸管理学院,Henan,Nan
159131,157839,河南职业技术学院,Henan,Nan
159132,157840,漯河职业技术学院,Henan,Nan
159133,157841,三门峡职业技术学院,Henan,Nan
159134,157842,郑州铁路职业技术学院,Henan,Nan
159135,157843,开封大学,Henan,Nan
159136,157844,焦作大学,Henan,Nan
159137,157845,濮阳职业技术学院,Henan,Nan
159138,157846,郑州电力高等专科学校,Henan,Nan
159139,157847,黄河水利职业技术学院,Henan,Nan
159140,157848,许昌职业技术学院,Henan,Nan
159141,157849,河南工业和信息化职业学院,Henan,Nan
159142,157850,河南水利与环境职业学院,Henan,Nan
159143,157851,商丘职业技术学院,Henan,Nan
159144,157852,平顶山工业职业技术学院,Henan,Nan
159145,157853,周口职业技术学院,Henan,Nan
159146,157854,济源职业技术学院,Henan,Nan
159147,157855,河南司法警官职业学院,Henan,Nan
159148,157856,鹤壁职业技术学院,Henan,Nan
159149,157857,河南工业职业技术学院,Henan,Nan
159150,157858,郑州澍青医学高等专科学校,Henan,Nan
159151,157859,焦作师范高等专科学校,Henan,Nan
159152,157860,河南检察职业学院,Henan,Nan
159153,157861,河南质量工程职业学院,Henan,Nan
159154,157862,郑州信息科技职业学院,Henan,Nan
159155,157863,漯河医学高等专科学校,Henan,Nan
159156,157864,南阳医学高等专科学校,Henan,Nan
159157,157865,商丘医学高等专科学校,Henan,Nan
159158,157866,郑州电子信息职业技术学院,Henan,Nan
159159,157867,信阳职业技术学院,Henan,Nan
159160,157868,嵩山少林武术职业学院,Henan,Nan
159161,157869,郑州工业安全职业学院,Henan,Nan
159162,157870,永城职业学院,Henan,Nan
159163,157871,河南经贸职业学院,Henan,Nan
159164,157872,河南交通职业技术学院,Henan,Nan
159165,157873,河南农业职业学院,Henan,Nan
159166,157874,郑州旅游职业学院,Henan,Nan
159167,157875,郑州职业技术学院,Henan,Nan
159168,157876,河南信息统计职业学院,Henan,Nan
159169,157877,河南林业职业学院,Henan,Nan
159170,157878,河南工业贸易职业学院,Henan,Nan
159171,157879,郑州电力职业技术学院,Henan,Nan
159172,157880,周口科技职业学院,Henan,Nan
159173,157881,河南建筑职业技术学院,Henan,Nan
159174,157882,漯河食品职业学院,Henan,Nan
159175,157883,郑州城市职业学院,Henan,Nan
159176,157884,安阳职业技术学院,Henan,Nan
159177,157885,新乡职业技术学院,Henan,Nan
159178,157886,驻马店职业技术学院,Henan,Nan
159179,157887,焦作工贸职业学院,Henan,Nan
159180,157888,许昌陶瓷职业学院,Henan,Nan
159181,157889,郑州理工职业学院,Henan,Nan
159182,157890,郑州信息工程职业学院,Henan,Nan
159183,157891,长垣烹饪职业技术学院,Henan,Nan
159184,157892,开封文化艺术职业学院,Henan,Nan
159185,157893,河南应用技术职业学院,Henan,Nan
159186,157894,河南艺术职业学院,Henan,Nan
159187,157895,河南机电职业学院,Henan,Nan
159188,157896,河南护理职业学院,Henan,Nan
159189,157897,许昌电气职业学院,Henan,Nan
159190,157898,信阳涉外职业技术学院,Henan,Nan
159191,157899,鹤壁汽车工程职业学院,Henan,Nan
159192,157900,南阳职业学院,Henan,Nan
159193,157901,郑州商贸旅游职业学院,Henan,Nan
159194,157902,河南推拿职业学院,Henan,Nan
159195,157903,洛阳职业技术学院,Henan,Nan
159196,157904,郑州幼儿师范高等专科学校,Henan,Nan
159197,157905,安阳幼儿师范高等专科学校,Henan,Nan
159198,157906,郑州黄河护理职业学院,Henan,Nan
159199,157907,河南医学高等专科学校,Henan,Nan
159200,157908,郑州财税金融职业学院,Henan,Nan
159201,157909,南阳农业职业学院,Henan,Nan
159202,157910,洛阳科技职业学院,Henan,Nan
159203,157911,鹤壁能源化工职业学院,Henan,Nan
159204,157912,平顶山文化艺术职业学院,Henan,Nan
159205,157913,濮阳医学高等专科学校,Henan,Nan
159206,157914,驻马店幼儿师范高等专科学校,Henan,Nan
159207,157915,三门峡社会管理职业学院,Henan,Nan
159208,157916,河南轻工职业学院,Henan,Nan
159209,157917,河南测绘职业学院,Henan,Nan
159210,157918,武汉大学,Hubei,Nan
159211,157919,华中科技大学,Hubei,Nan
159212,157920,武汉科技大学,Hubei,Nan
159213,157921,长江大学,Hubei,Nan
159214,157922,武汉工程大学,Hubei,Nan
159215,157923,中国地质大学（武汉）,Hubei,Nan
159216,157924,武汉纺织大学,Hubei,Nan
159217,157925,武汉轻工大学,Hubei,Nan
159218,157926,武汉理工大学,Hubei,Nan
159219,157927,湖北工业大学,Hubei,Nan
159220,157928,华中农业大学,Hubei,Nan
159221,157929,湖北中医药大学,Hubei,Nan
159222,157930,华中师范大学,Hubei,Nan
159223,157931,湖北大学,Hubei,Nan
159224,157932,湖北师范大学,Hubei,Nan
159225,157933,黄冈师范学院,Hubei,Nan
159226,157934,湖北民族学院,Hubei,Nan
159227,157935,汉江师范学院,Hubei,Nan
159228,157936,湖北文理学院,Hubei,Nan
159229,157937,中南财经政法大学,Hubei,Nan
159230,157938,武汉体育学院,Hubei,Nan
159231,157939,湖北美术学院,Hubei,Nan
159232,157940,中南民族大学,Hubei,Nan
159233,157941,湖北汽车工业学院,Hubei,Nan
159234,157942,湖北工程学院,Hubei,Nan
159235,157943,湖北理工学院,Hubei,Nan
159236,157944,湖北科技学院,Hubei,Nan
159237,157945,湖北医药学院,Hubei,Nan
159238,157946,江汉大学,Hubei,Nan
159239,157947,三峡大学,Hubei,Nan
159240,157948,湖北警官学院,Hubei,Nan
159241,157949,荆楚理工学院,Hubei,Nan
159242,157950,武汉音乐学院,Hubei,Nan
159243,157951,湖北经济学院,Hubei,Nan
159244,157952,武汉商学院,Hubei,Nan
159245,157953,武汉东湖学院,Hubei,Nan
159246,157954,汉口学院,Hubei,Nan
159247,157955,武昌首义学院,Hubei,Nan
159248,157956,武昌理工学院,Hubei,Nan
159249,157957,武汉生物工程学院,Hubei,Nan
159250,157958,武汉晴川学院,Hubei,Nan
159251,157959,湖北大学知行学院,Hubei,Nan
159252,157960,武汉科技大学城市学院,Hubei,Nan
159253,157961,三峡大学科技学院,Hubei,Nan
159254,157962,江汉大学文理学院,Hubei,Nan
159255,157963,湖北工业大学工程技术学院,Hubei,Nan
159256,157964,"武汉工程大学邮电与信息工程
学院",Hubei,Nan
159257,157965,武汉纺织大学外经贸学院,Hubei,Nan
159258,157966,武昌工学院,Hubei,Nan
159259,157967,武汉工商学院,Hubei,Nan
159260,157968,长江大学工程技术学院,Hubei,Nan
159261,157969,长江大学文理学院,Hubei,Nan
159262,157970,湖北商贸学院,Hubei,Nan
159263,157971,湖北汽车工业学院科技学院,Hubei,Nan
159264,157972,湖北医药学院药护学院,Hubei,Nan
159265,157973,湖北民族学院科技学院,Hubei,Nan
159266,157974,湖北经济学院法商学院,Hubei,Nan
159267,157975,武汉体育学院体育科技学院,Hubei,Nan
159268,157976,湖北师范大学文理学院,Hubei,Nan
159269,157977,湖北文理学院理工学院,Hubei,Nan
159270,157978,湖北工程学院新技术学院,Hubei,Nan
159271,157979,文华学院,Hubei,Nan
159272,157980,武汉学院,Hubei,Nan
159273,157981,武汉工程科技学院,Hubei,Nan
159274,157982,武汉华夏理工学院,Hubei,Nan
159275,157983,武汉传媒学院,Hubei,Nan
159276,157984,武汉设计工程学院,Hubei,Nan
159277,157985,湖北第二师范学院,Hubei,Nan
159278,157986,武汉职业技术学院,Hubei,Nan
159279,157987,黄冈职业技术学院,Hubei,Nan
159280,157988,长江职业学院,Hubei,Nan
159281,157989,荆州理工职业学院,Hubei,Nan
159282,157990,湖北工业职业技术学院,Hubei,Nan
159283,157991,鄂州职业大学,Hubei,Nan
159284,157992,武汉城市职业学院,Hubei,Nan
159285,157993,湖北职业技术学院,Hubei,Nan
159286,157994,武汉船舶职业技术学院,Hubei,Nan
159287,157995,恩施职业技术学院,Hubei,Nan
159288,157996,襄阳职业技术学院,Hubei,Nan
159289,157997,武汉工贸职业学院,Hubei,Nan
159290,157998,荆州职业技术学院,Hubei,Nan
159291,157999,武汉工程职业技术学院,Hubei,Nan
159292,158000,仙桃职业学院,Hubei,Nan
159293,158001,湖北轻工职业技术学院,Hubei,Nan
159294,158002,湖北交通职业技术学院,Hubei,Nan
159295,158003,湖北中医药高等专科学校,Hubei,Nan
159296,158004,武汉航海职业技术学院,Hubei,Nan
159297,158005,武汉铁路职业技术学院,Hubei,Nan
159298,158006,武汉软件工程职业学院,Hubei,Nan
159299,158007,湖北三峡职业技术学院,Hubei,Nan
159300,158008,随州职业技术学院,Hubei,Nan
159301,158009,武汉电力职业技术学院,Hubei,Nan
159302,158010,湖北水利水电职业技术学院,Hubei,Nan
159303,158011,湖北城市建设职业技术学院,Hubei,Nan
159304,158012,武汉警官职业学院,Hubei,Nan
159305,158013,湖北生物科技职业学院,Hubei,Nan
159306,158014,湖北开放职业学院,Hubei,Nan
159307,158015,武汉科技职业学院,Hubei,Nan
159308,158016,武汉外语外事职业学院,Hubei,Nan
159309,158017,武汉信息传播职业技术学院,Hubei,Nan
159310,158018,武昌职业学院,Hubei,Nan
159311,158019,武汉商贸职业学院,Hubei,Nan
159312,158020,湖北艺术职业学院,Hubei,Nan
159313,158021,武汉交通职业学院,Hubei,Nan
159314,158022,咸宁职业技术学院,Hubei,Nan
159315,158023,长江工程职业技术学院,Hubei,Nan
159316,158024,江汉艺术职业学院,Hubei,Nan
159317,158025,武汉工业职业技术学院,Hubei,Nan
159318,158026,武汉民政职业学院,Hubei,Nan
159319,158027,鄂东职业技术学院,Hubei,Nan
159320,158028,湖北财税职业学院,Hubei,Nan
159321,158029,黄冈科技职业学院,Hubei,Nan
159322,158030,湖北国土资源职业学院,Hubei,Nan
159323,158031,湖北生态工程职业技术学院,Hubei,Nan
159324,158032,三峡电力职业学院,Hubei,Nan
159325,158033,湖北科技职业学院,Hubei,Nan
159326,158034,湖北青年职业学院,Hubei,Nan
159327,158035,湖北工程职业学院,Hubei,Nan
159328,158036,三峡旅游职业技术学院,Hubei,Nan
159329,158037,天门职业学院,Hubei,Nan
159330,158038,湖北体育职业学院,Hubei,Nan
159331,158039,襄阳汽车职业技术学院,Hubei,Nan
159332,158040,湖北幼儿师范高等专科学校,Hubei,Nan
159333,158041,湖北铁道运输职业学院,Hubei,Nan
159334,158042,武汉海事职业学院,Hubei,Nan
159335,158043,长江艺术工程职业学院,Hubei,Nan
159336,158044,荆门职业学院,Hubei,Nan
159337,158045,武汉铁路桥梁职业学院,Hubei,Nan
159338,158046,武汉光谷职业学院,Hubei,Nan
159339,158047,湘潭大学,Hunan,Nan
159340,158048,吉首大学,Hunan,Nan
159341,158049,湖南大学,Hunan,Nan
159342,158050,中南大学,Hunan,Nan
159343,158051,湖南科技大学,Hunan,Nan
159344,158052,长沙理工大学,Hunan,Nan
159345,158053,湖南农业大学,Hunan,Nan
159346,158054,中南林业科技大学,Hunan,Nan
159347,158055,湖南中医药大学,Hunan,Nan
159348,158056,湖南师范大学,Hunan,Nan
159349,158057,湖南理工学院,Hunan,Nan
159350,158058,湘南学院,Hunan,Nan
159351,158059,衡阳师范学院,Hunan,Nan
159352,158060,邵阳学院,Hunan,Nan
159353,158061,怀化学院,Hunan,Nan
159354,158062,湖南文理学院,Hunan,Nan
159355,158063,湖南科技学院,Hunan,Nan
